av_x,av_y,av_z,stdev_x,stdev_y,stdev_z,mad_x,mad_y,mad_z,ara,tbp_x,tbp_y,tbp_z
-5.54214061567,7.13537223034,-1.25821043999,8.02849792278,9.62551244261,5.12823510814,6.55437008187,7.45721819758,4.404316096,3.869287115e+12,800000000.0,393750000.0,800000000.0
-5.95866303301,7.52129432657,-1.04954281943,7.15525767334,8.48397277581,4.72919939406,5.92690702745,6.45603125508,3.98121102346,3.874287115e+12,1050000000.0,790000000.0,775000000.0
-5.75890020479,8.33646313248,-0.546732211331,7.72049209352,8.44802330353,5.1998713483,6.60727035479,6.50656847027,4.48360296451,3.879287115e+12,800000000.0,770000000.0,1050000000.0
-5.66446766113,7.3796211626,-0.964891556932,8.19018228112,10.1467140605,5.58293190845,6.92872209255,8.11512231376,4.60333711201,3.884287115e+12,775000000.0,314285714.286,400000000.0
-5.53074389733,7.7236996942,-1.3258912799,7.96722018796,9.30973316136,4.32392112113,6.49098081198,7.47780696182,3.67363003397,3.889287115e+12,1225000000.0,358333333.333,833333333.333
-5.31065661322,7.25002764909,-0.959317483274,7.80171283325,8.40262276329,4.52487455927,6.61062651333,6.42451031699,3.88311289752,3.894287115e+12,1300000000.0,790000000.0,1600000000.0
-6.02586730983,6.64620051169,-0.727322785626,7.57854341611,8.77927807611,5.84185715459,6.40972306041,6.91501778076,4.98389522929,3.899287115e+12,1950000000.0,481250000.0,1925000000.0
-5.60834652804,7.2539374801,-1.43991220214,8.15816870302,9.25349995534,5.37769121458,6.85758984851,7.2195811233,4.50238201347,3.904287115e+12,2000000000.0,522222222.222,1050000000.0
-5.63430935292,6.83955440928,-2.08507078475,8.01810836338,9.38980669425,4.44160840894,6.72185628917,7.4423597388,3.83196369975,3.909287115e+12,650000000.0,587500000.0,1200000000.0
-5.87132664512,6.66701335686,-2.28490983561,7.51840194544,9.23382057336,5.04673489422,6.07708705748,7.22188068947,4.19505918884,3.914287115e+12,1900000000.0,542857142.857,1925000000.0
-4.96808921248,6.61290696427,-1.87340220748,7.90870289498,9.06929362488,4.78719040528,6.54917350801,7.16910009281,4.09914566493,3.919287115e+12,1150000000.0,581250000.0,1925000000.0
-5.34266241946,7.02041188649,-1.9137435032,7.31711055341,9.38978004882,4.86381530307,5.96674206168,7.36809068749,4.05511706498,3.924287115e+12,975000000.0,487500000.0,1175000000.0
-5.11277566042,7.93263010978,-1.45956267158,7.94536682285,9.09982473495,4.55686612117,6.60376975551,6.92842785427,3.7973204532,3.929287115e+12,1150000000.0,641666666.667,1033333333.33
-5.23068040862,6.96370278558,-1.80078214365,7.55472570848,9.60608114892,4.84965434185,6.18098482315,7.56481473546,4.05020173246,3.934287115e+12,1175000000.0,395000000.0,1175000000.0
-4.90435787392,7.67019348563,-1.89371315038,8.00423903028,9.37523507151,5.04864492725,6.5276790846,7.30063938656,4.15010036592,3.939287115e+12,1162500000.0,381818181.818,766666666.667
-4.80087911631,7.34985464093,-1.37595040577,7.84622112096,9.09406216366,4.80722898579,6.45711977144,7.2375347638,4.05933100652,3.944287115e+12,1300000000.0,431818181.818,1066666666.67
-4.93044833319,6.85082592477,-1.75923086622,7.75368201806,9.33369969691,4.84774744599,6.30974982632,7.32262734254,4.20204516197,3.949287115e+12,1575000000.0,780000000.0,1200000000.0
-4.50047693302,7.74737197051,-1.40550068099,7.93807203095,9.1893539021,5.08080875614,6.57467427002,7.15672004905,4.40565978308,3.954287115e+12,1033333333.33,641666666.667,1425000000.0
-4.85690990979,7.50087855127,-2.37134949217,7.09112208045,9.33472850773,4.82043609581,5.7336415094,7.26583682496,4.10271718947,3.959287115e+12,1925000000.0,461111111.111,937500000.0
-4.16358094521,7.99327207978,-1.48551356246,8.1808938758,9.46966644652,5.22946525232,6.78372117457,7.2640309155,4.38531262216,3.964287115e+12,962500000.0,427777777.778,1137500000.0
-4.3431739994,7.3360348683,-1.60175706053,7.10130531274,9.53760204097,4.65391682559,5.8222817299,7.40331370766,4.00646046812,3.969287115e+12,780000000.0,420000000.0,1000000000.0
-4.2794336762,8.08966760688,-1.50348682332,7.25588931287,9.06547423816,5.3215041637,6.0339039804,6.96926197731,4.53401607419,3.974287115e+12,1300000000.0,621428571.429,2300000000.0
-4.50792101371,7.22958934714,-2.00859407471,7.52648940924,9.53759058774,5.40262502059,5.82835452707,7.52681315549,4.51037210073,3.979287115e+12,1175000000.0,427777777.778,1175000000.0
-3.6451662214,7.9251597897,-1.70170911381,7.17007954056,9.18469666107,5.62118206867,5.80848392407,7.16115951509,4.79616485467,3.984287115e+12,775000000.0,415000000.0,1283333333.33
-3.53762287527,7.74667430261,-1.85277276766,6.5259349167,9.28930500366,5.13626612782,5.36136373705,7.43202273599,4.33507955685,3.989287115e+12,937500000.0,455555555.556,775000000.0
-2.12412715994,7.64954008099,-1.81266944396,7.66354785785,9.53888901638,5.52522891195,6.63467990513,7.90600265617,4.70731808892,3.994287115e+12,1550000000.0,332142857.143,1533333333.33
-1.7582076149,7.74943598567,-2.36737232295,7.70124654727,9.90436624329,5.82796286681,6.76047434531,8.30559409749,4.85306278055,3.999287115e+12,775000000.0,383333333.333,900000000.0
-1.00185938359,8.36448187431,-1.97417218531,7.39221925233,8.94605225709,5.52273717538,6.51155118255,7.43800053116,4.62566249246,4.004287115e+12,783333333.333,383333333.333,1000000000.0
-1.6874915956,7.91351249288,-2.18431094801,7.49185340555,9.60557071736,5.81760208736,6.5012797499,8.11682355719,4.83538573423,4.009287115e+12,1016666666.67,383333333.333,1033333333.33
-1.36089620643,8.41039139128,-1.8430243715,7.14622985658,8.96916021067,6.28670701068,6.30489244333,7.38860160586,5.39970022057,4.014287115e+12,962500000.0,390909090.909,1550000000.0
-1.4191619684,8.12323556285,-2.16036536725,6.38853054821,9.0588162758,5.2069745556,5.52754864666,7.46937247606,4.22829541615,4.019287115e+12,1016666666.67,383333333.333,1283333333.33
-1.12591693259,8.39497234626,-1.74782742698,7.84672535089,9.16925275974,6.65477297278,6.81994786094,7.59211797263,5.35359908295,4.024287115e+12,1283333333.33,353846153.846,1550000000.0
-1.09267924154,7.75272996808,-1.92103649555,7.20658577126,9.59250347738,5.661217905,6.19095222171,7.85901143485,4.62470711628,4.029287115e+12,775000000.0,332142857.143,750000000.0
-0.996552676489,8.83824002464,-1.61164563336,6.88141277038,9.24665788295,5.28998971788,5.95073057867,7.72376380842,4.48432289143,4.034287115e+12,1300000000.0,332142857.143,775000000.0
-0.928778607156,8.52131240616,-1.21713994035,7.33611403247,9.45146708514,5.28725543532,6.41564553149,8.01188972263,4.2595897094,4.039287115e+12,780000000.0,293750000.0,1200000000.0
-0.650309390829,8.14513554593,-1.18819319876,7.62415162089,8.70285510376,6.0122144173,6.59605074576,7.39600430471,5.02946894267,4.435947301e+12,675000000.0,390909090.909,2150000000.0
-1.09558448409,7.86340304466,-2.10187696295,7.61021036477,9.53695106115,6.1384753596,6.59569657053,8.26938734473,5.16182028357,4.440947301e+12,1175000000.0,303846153.846,1975000000.0
-0.983080948497,8.15238314553,-1.8096491033,8.00882296137,9.06151895663,4.97162258946,6.98812503062,7.58571835483,4.16790544695,4.445947301e+12,1050000000.0,386363636.364,1600000000.0
-0.455624357438,8.49634801977,-1.68873591746,6.63251156237,8.74478212354,5.32686017812,5.6872509377,7.29925329028,4.71210831277,4.450947301e+12,800000000.0,404545454.545,2350000000.0
-1.18809695005,8.41148351237,-1.62668923448,7.2658535396,9.02152048693,5.02071176287,6.38494212549,7.53687138065,4.19300575214,4.455947301e+12,800000000.0,365384615.385,875000000.0
-1.04306514539,7.86954247769,-1.8478414703,7.64475011013,9.37002528877,4.95108428921,6.61404341116,7.86423640791,4.16889727227,4.460947301e+12,783333333.333,386363636.364,787500000.0
-0.604202739491,8.27795415445,-1.3330710865,8.18354569216,9.77575279151,5.61188922522,7.16468725707,8.34373286383,4.54940717171,4.465947301e+12,775000000.0,290625000.0,800000000.0
-0.95174789773,8.4114082628,-1.80149364131,7.68035946351,9.50918217317,4.95598502317,6.77948295091,8.01627011325,4.12047671361,4.470947301e+12,775000000.0,391666666.667,1975000000.0
-1.26445801691,8.6710481128,-1.23602147149,7.49660121459,9.03631300812,5.03259619022,6.51107833565,7.55900083257,4.17933610824,4.475947301e+12,987500000.0,365384615.385,800000000.0
-0.629304241725,8.42939786883,-0.965261344865,7.33192437769,8.78966852676,4.97958486522,6.56161997819,7.52330847598,4.1243761729,4.480947301e+12,1066666666.67,440000000.0,1333333333.33
-1.469674837,8.19659884954,-1.25603011208,7.04061262538,9.0260942824,5.04472935336,6.11539788557,7.59471272822,4.23654208643,4.485947301e+12,1150000000.0,390909090.909,1200000000.0
-1.34707015226,8.17626921174,-1.9206840858,7.56625050107,9.31095322484,5.86647665274,6.50455688025,7.64626972852,4.9949688419,4.490947301e+12,975000000.0,326923076.923,775000000.0
-0.851946716284,7.87801561638,-1.82319518172,7.19985164039,9.19296686202,5.67644732256,6.38609191339,7.61297393129,4.87237512826,4.495947301e+12,975000000.0,387500000.0,1033333333.33
-1.47822942956,7.73670170534,-2.24412050993,7.02822938537,9.22581207871,5.55486495194,5.94956370486,7.63250256758,4.7675572565,4.500947301e+12,1550000000.0,375000000.0,1950000000.0
-0.968400850148,8.37852202599,-2.06072049216,7.13853795708,9.13262086144,5.75469296725,6.24658753538,7.5442127289,4.97947678222,4.505947301e+12,1533333333.33,395454545.455,1150000000.0
-1.32680408885,7.78109615669,-2.2840459789,6.84722581505,9.16946298508,5.79392753495,5.94235966693,7.66411330087,5.00637096725,4.510947301e+12,750000000.0,330769230.769,1550000000.0
-0.905132364074,8.38758277846,-2.28960650814,7.07033045328,9.31749270478,6.14756164886,6.18948886537,7.90475276691,5.2766292141,4.515947301e+12,725000000.0,328571428.571,975000000.0
-1.04005349151,7.87954514469,-2.80546101386,6.45813180378,9.22109143676,5.98342952342,5.64744141672,7.50571520712,5.03451477301,4.520947301e+12,1125000000.0,341666666.667,1125000000.0
-0.984518923739,8.3886690229,-2.07763867025,6.88720538828,9.21950970426,6.17536114104,5.90284011036,7.63540047269,5.37685021251,4.525947301e+12,1875000000.0,328571428.571,1266666666.67
-1.59344073804,7.81786044137,-2.4876251082,7.02662744431,9.46635070151,6.20680194524,6.06066793627,7.61840040615,5.34053789328,4.530947301e+12,1150000000.0,350000000.0,780000000.0
-0.735234218918,8.40097913349,-2.12900144107,7.45882692582,9.10128760289,5.80650084323,6.49647679282,7.63529938536,4.94501074567,4.535947301e+12,1050000000.0,332142857.143,1266666666.67
-0.984895588015,7.98944508482,-2.08914410756,7.47294745481,9.57930267948,5.51867724917,6.48227151581,7.9847856263,4.5902062741,4.540947301e+12,1283333333.33,383333333.333,1283333333.33
-0.755349423511,8.70139789045,-2.12950158695,6.9058102411,9.08342292279,5.9268623739,5.8944402527,7.50870030677,5.0883740213,4.545947301e+12,1900000000.0,353846153.846,816666666.667
-1.06812977512,8.22280560476,-1.83978489147,6.97987993325,9.25584423854,5.7906419759,6.03836194439,7.76721182768,4.83652673784,4.550947301e+12,962500000.0,332142857.143,1550000000.0
-0.864052780202,8.80903588164,-2.29819854198,6.67214230114,9.08981759224,5.89658230691,5.72910341278,7.42675931592,5.04568834396,4.555947301e+12,1200000000.0,387500000.0,1050000000.0
-0.953231287084,8.40691699492,-1.4489952747,6.64563909613,9.12869245552,5.70925598349,5.87836900299,7.53667363319,4.68540726534,4.560947301e+12,1033333333.33,332142857.143,1575000000.0
-1.31358903253,8.0479946468,-1.59408757882,6.50545774025,9.11359206476,5.64654042191,5.63893919342,7.45571206267,4.688900247,4.565947301e+12,775000000.0,350000000.0,1575000000.0
-0.850308926862,8.2100256389,-1.46463780894,7.06589927328,9.13922268172,5.55851325005,6.07367227625,7.58388072871,4.74880867507,4.570947301e+12,762500000.0,353846153.846,2325000000.0
-1.3889547567,8.39105617148,-1.79868808897,6.50856512706,9.44284320788,5.63593920432,5.71488387838,8.03762735853,4.57433146569,4.575947301e+12,1283333333.33,346153846.154,1283333333.33
-0.688351071365,8.48697550145,-1.51013865162,6.30514439052,8.84875518799,5.73469110245,5.34210178842,7.44759552004,4.97710474106,4.580947301e+12,1316666666.67,400000000.0,1150000000.0
-1.35339010624,8.14420520527,-2.02106710414,7.10481044583,9.52749070364,5.87293863156,6.18114408273,8.05074118088,4.90417627837,4.585947301e+12,775000000.0,377272727.273,1333333333.33
-1.07644435377,8.0198149157,-1.07019157935,7.24296104419,9.06884827946,5.63776944356,6.24411472565,7.58264673482,4.67949593474,4.590947301e+12,1283333333.33,353846153.846,1550000000.0
-1.50954608719,8.28127904167,-1.56629351069,6.69062380128,9.7833320696,5.92066512195,5.61371985694,8.27616972426,4.69433239564,4.595947301e+12,762500000.0,310000000.0,1050000000.0
-1.03869356267,8.38244959902,-1.12071745364,7.5268844301,9.054497707,6.04282942219,6.55085757884,7.45760970879,4.98130583609,4.600947301e+12,2325000000.0,332142857.143,1550000000.0
-1.51832374321,7.74946474154,-1.5588808847,7.00344272598,9.44873281975,5.88030232114,6.01520173192,7.93216954931,4.73092235701,4.605947301e+12,1525000000.0,418181818.182,1150000000.0
-0.864411285872,8.44805125652,-1.13975468381,8.35118073716,9.94663150694,7.00417158335,7.24961741428,8.3215959486,5.79380574985,4.610947301e+12,760000000.0,267647058.824,1266666666.67
-1.19874146197,7.89748419296,-1.76459999156,8.03881368163,9.67891690102,4.9791074696,7.03627500513,8.01375830197,4.1203712714,4.615947301e+12,750000000.0,328571428.571,762500000.0
-0.588380508282,8.3787401201,-1.02620417122,7.97152067822,9.28144194117,6.21083699687,6.82802817702,7.82682945686,5.09276729316,4.620947301e+12,1525000000.0,350000000.0,1125000000.0
-1.19700869088,8.28033718244,-1.55204490351,7.63669993401,9.54824470162,5.70053093286,6.64518218992,7.98364037894,4.70079348492,4.625947301e+12,800000000.0,345833333.333,1150000000.0
-0.700416290621,8.56357472411,-1.86424850511,6.98167361916,9.03865288905,5.81479877066,6.05775069658,7.55381817638,4.80548292755,4.630947301e+12,2300000000.0,387500000.0,1125000000.0
-1.51689289791,8.39841947708,-1.9666040001,6.50198417944,9.21716404374,5.35764744478,5.49497035383,7.6907232374,4.35185694872,4.635947301e+12,1150000000.0,358333333.333,1125000000.0
-0.915661295405,8.80068400691,-1.48884668865,6.890499507,9.04612117301,6.29208971736,6.10149737238,7.59358162488,5.26152866588,4.640947301e+12,920000000.0,328571428.571,1162500000.0
-1.35440619783,8.26117600012,-2.67431298014,6.87648469289,9.49503217319,6.31437701295,5.81787158873,7.85514417474,5.42048753615,4.645947301e+12,750000000.0,380000000.0,775000000.0
-0.708672739368,8.47840355773,-1.82179806216,6.81978822082,9.12073110389,5.88338739471,5.81747354592,7.53121059925,4.91717386372,4.650947301e+12,1283333333.33,413636363.636,1250000000.0
-1.26089453633,8.20299354246,-2.18893881702,7.18915585672,9.44540707242,5.94732995112,6.1691959086,7.85160223131,4.81911595285,4.655947301e+12,1150000000.0,358333333.333,1150000000.0
-1.07494730631,8.15297702116,-1.71447453282,7.35972144879,9.42079476651,5.86356436342,6.35123382589,7.85616712089,4.87814885667,4.660947301e+12,760000000.0,379166666.667,1500000000.0
-0.836464166653,8.81751713374,-1.94148365418,6.96913124244,9.13394774688,6.11023613935,5.84953667631,7.63085500678,5.16311358776,4.665947301e+12,1533333333.33,383333333.333,760000000.0
-1.19568857958,8.55029212436,-1.9179581966,7.04843212689,9.64522250929,5.81760142809,5.82109289323,7.99867810762,4.69243501506,4.670947301e+12,950000000.0,379166666.667,1500000000.0
-0.896991562123,8.60193683971,-1.49428302036,7.25880619747,8.98686345476,5.79863519606,6.23284291096,7.40289660817,5.05154805139,4.675947301e+12,920000000.0,381818181.818,770000000.0
-1.28703814995,8.31268912853,-2.06765520604,7.3998119044,9.50428050482,6.0180431959,6.58618462186,7.9999489605,5.08834317242,4.680947301e+12,1900000000.0,328571428.571,1950000000.0
-0.768441569226,8.30210489253,-2.02204222924,7.88443357524,9.47202076479,6.3786612162,6.79294871122,7.86023213416,5.33530814174,4.685947301e+12,1533333333.33,386363636.364,750000000.0
-1.57739099194,8.16445504736,-2.06259385755,7.97865594741,9.85506775318,6.04112006677,6.81181718921,8.30332496513,5.09268290436,4.690947301e+12,1525000000.0,338461538.462,1525000000.0
-0.375162419074,8.64567481048,-1.50146649608,7.49406312973,9.18034914347,6.19052972703,6.46310663297,7.86551990702,5.04420931885,4.695947301e+12,1900000000.0,325000000.0,1150000000.0
-1.04591894418,8.47041958249,-1.79994754285,7.10026976049,9.50590759903,6.19227809236,6.07688506719,7.87645709092,5.09457379312,4.700947301e+12,1250000000.0,413636363.636,750000000.0
-1.13725890997,8.53979254564,-2.01867557335,6.57613863262,9.44099858529,6.52847550389,5.53845879811,7.71999250179,5.61390950965,4.705947301e+12,1125000000.0,300000000.0,925000000.0
-0.930891528466,9.19850789222,-1.85951830116,6.24579457551,9.08441772871,6.45581540339,5.28322582577,7.52869228747,5.43484488927,4.710947301e+12,762500000.0,303333333.333,1500000000.0
-1.44468609871,8.3558003014,-1.97981244113,5.94644470636,9.12841450864,6.35792872777,4.94478018384,7.42174915671,5.37335725512,4.715947301e+12,1150000000.0,368181818.182,775000000.0
-1.44102365353,8.00590487058,-1.3106997506,7.10399350897,9.75367224099,7.2028584269,5.99160315958,8.28409965767,5.94955835916,4.720947301e+12,950000000.0,267647058.824,1525000000.0
-1.0029047604,8.03924570427,-1.46513647746,7.2626131685,10.3952037299,6.7080851714,6.07626087051,8.92563398205,5.60623720196,4.725947301e+12,1500000000.0,293750000.0,1900000000.0
-1.21644206624,8.52439197013,-1.83446042947,6.64952676788,9.71017836509,6.21373483977,5.59200405735,8.19769897573,5.17990682122,4.730947301e+12,1266666666.67,306666666.667,937500000.0
-0.649828839432,8.83586984313,-1.84217450668,7.32252665216,9.5451979364,5.72760812625,6.22441610096,8.01615160089,4.65629593131,4.735947301e+12,800000000.0,326923076.923,750000000.0
-0.693196897483,8.87674304124,-1.32368127361,3.31035607487,7.32281726091,2.65744561323,2.80583160043,6.82557173161,1.97230244487,5.6601207342e+13,900000000.0,468750000.0,1100000000.0
-2.97370442573,7.93274791461,-1.3846299892,4.50022219956,6.69938865224,2.83175874838,3.93090213127,5.95367892866,2.13026026319,5.6606207342e+13,833333333.333,550000000.0,1125000000.0
-4.18073234164,8.31900884647,-0.809855811859,4.65416391141,5.72601073947,2.64828510672,4.11659276705,5.15062497905,2.05141318105,5.6611207342e+13,2025000000.0,628571428.571,1100000000.0
-4.95524085946,7.95222782002,0.375171935755,4.475307299,5.45763028817,3.44305606628,3.89073044567,4.75560246877,2.56694139024,5.6616207342e+13,825000000.0,640000000.0,1066666666.67
-5.69786585011,6.78086053842,-1.48184266608,5.22566386047,5.42169881013,4.35743971102,4.37995473492,4.77605468626,3.49181514942,5.6621207342e+13,712500000.0,500000000.0,725000000.0
-5.7738079294,5.4463084189,-3.55563292503,5.35629415863,4.86278176057,4.44963347022,4.50792534004,4.07409461072,3.69821009344,5.6626207342e+13,916666666.667,1800000000.0,483333333.333
-5.78238665999,5.16861955307,-4.19282259069,5.05828283067,4.69766595543,4.00917263431,4.39769853448,3.81050856254,3.36146602681,5.6631207342e+13,1125000000.0,775000000.0,1775000000.0
-5.89946617916,4.83113326099,-4.40218522522,5.35951955218,4.58062741959,4.21266078227,4.64624829666,3.74810399875,3.51506854289,5.6636207342e+13,725000000.0,1975000000.0,1625000000.0
-5.80910228589,5.16067311376,-4.17740628513,4.90022854906,4.59638123006,4.2426968848,4.14324974711,3.86946528828,3.60106666515,5.6641207342e+13,1700000000.0,733333333.333,925000000.0
-0.770998834587,8.97482504141,-0.602455244836,3.50064376122,6.63479467399,2.71619535217,2.78452284099,5.76426992776,2.15862665426,5.6646207342e+13,500000000.0,608333333.333,730000000.0
0.918261215446,7.97631414093,1.00062247817,3.73752643784,6.94374625013,2.04057388725,2.96634086543,6.11072915316,1.7575949356,5.6651207342e+13,983333333.333,628571428.571,740000000.0
0.687821718773,8.45660717956,1.01177874975,3.7882076291,6.81777109612,2.1325878348,3.10890192066,5.98946019793,1.81828883723,5.6656207342e+13,1475000000.0,405555555.556,1233333333.33
0.730980689337,8.70604720576,1.12035564099,3.888200365,6.73286360848,2.41560452102,3.03327241608,5.81893886905,1.91310992758,5.6661207342e+13,1216666666.67,1100000000.0,733333333.333
-1.19012902441,8.24332661346,0.748753676008,3.41490663318,6.06937690545,2.58809592445,2.86032283777,5.2931262128,2.06611055324,5.6666207342e+13,500000000.0,512500000.0,925000000.0
-3.5208525029,8.24273676968,0.686036247295,4.96050401447,6.8179734412,2.9276643099,4.06797444546,5.94728172112,2.30217445001,5.6671207342e+13,925000000.0,483333333.333,491666666.667
-3.8198797062,7.54357353388,1.14209393841,5.29633944829,5.93470553933,2.4546944992,4.66514605957,5.16767663014,2.04075440519,5.6676207342e+13,1100000000.0,535714285.714,730000000.0
-3.17088870331,7.95221210189,0.548899607396,4.60118338752,6.17894699114,2.74878100127,4.08164847283,5.40201894307,2.29724065417,5.6681207342e+13,916666666.667,716666666.667,887500000.0
-2.86372760014,8.24224476097,0.197813647682,4.64332952312,6.21990886602,2.86156921391,4.18413488456,5.47160488001,2.22271754948,5.6686207342e+13,1825000000.0,1450000000.0,1650000000.0
-2.95092041549,7.92843258653,-0.120157821005,4.17278837263,5.96992551091,2.91333190001,3.73313624315,5.18071981827,2.26880854071,5.6691207342e+13,1500000000.0,550000000.0,725000000.0
-4.3856972532,7.72453944167,-0.649791175483,4.90161428596,5.27499608786,2.77369537564,4.46373440859,4.53471414046,2.08976993066,5.6696207342e+13,483333333.333,543750000.0,1075000000.0
-5.49320813614,7.13019025535,0.32193515223,5.29702525969,5.5611086533,4.18265105804,4.51444363246,4.74650335378,3.01754888971,5.6701207342e+13,733333333.333,1475000000.0,525000000.0
-0.890013466899,7.95551971033,-2.57690106303,3.76736270858,6.52441676184,3.2501333998,2.74205124521,5.75795572221,2.54427138715,5.6706207342e+13,1100000000.0,670000000.0,1333333333.33
-1.33738378575,8.47534630821,-1.92321579045,3.02234201932,6.33933306573,2.50930490976,2.52208572605,5.78580223675,2.02366291018,5.6711207342e+13,933333333.333,483333333.333,975000000.0
-3.13079363371,7.73869167863,-2.29119869558,4.20113532235,6.01295738235,2.88819765947,3.56550209962,5.26600493281,2.21126466981,5.6716207342e+13,725000000.0,375000000.0,633333333.333
-3.97388352737,7.89940645574,-1.99221237958,4.84584626049,6.26906765936,3.04245650571,4.2363875264,5.35912943961,2.14795783717,5.6721207342e+13,375000000.0,550000000.0,600000000.0
-4.81526435745,7.58312352482,-0.750926606727,4.96109779482,5.40475199918,3.56751442369,4.3819208703,4.72192477359,2.56913190664,5.6726207342e+13,800000000.0,1075000000.0,650000000.0
-6.16916930664,6.96332131258,-0.628371729672,4.70448211267,5.10731145235,3.8942177659,4.05090075886,4.34108583508,3.09206012415,5.6731207342e+13,1525000000.0,737500000.0,650000000.0
-2.70546058863,8.38011274962,-2.48685876644,3.86524989547,6.3068162648,2.52243821861,3.33136711562,5.54619508015,1.94852231411,5.6736207342e+13,725000000.0,380000000.0,1100000000.0
-4.37460379948,7.63491996486,-2.32025082564,4.53168582754,5.74257784354,2.23226312299,4.05890589247,5.14794193899,1.7517630858,5.6741207342e+13,1125000000.0,543750000.0,1075000000.0
-4.39917122678,7.82249644748,-2.1820948619,4.62827761984,5.72310272564,2.4717405515,4.09440587845,5.06682068968,1.95709405062,5.6746207342e+13,1116666666.67,483333333.333,1650000000.0
-4.14914704438,7.83027882232,-1.57364092626,4.9433244056,5.95550510019,2.76926823957,4.34006442278,5.27319317999,2.07999523224,5.6751207342e+13,637500000.0,670000000.0,2375000000.0
-4.85925124256,7.62164616473,-0.124880124468,5.0121154184,5.44924616943,3.59881610306,4.51780292548,4.69542263088,2.50578422821,5.6756207342e+13,733333333.333,400000000.0,750000000.0
-4.64971896281,7.54016796837,-1.45221385551,4.89927671299,5.37082621665,2.86098991134,4.21527813199,4.46245679724,2.21767703826,5.6761207342e+13,400000000.0,725000000.0,550000000.0
-0.67837347681,8.7042330446,-2.82733417027,2.63543614398,6.40359826223,2.2711024082,2.10150105578,5.73287626493,1.86653163705,5.6766207342e+13,733333333.333,494444444.444,725000000.0
-2.2102817106,8.99494740617,-2.16853094796,3.75498920462,6.18822770614,2.65457885369,3.03537178297,5.45002599519,2.03088761867,5.6771207342e+13,1050000000.0,600000000.0,1525000000.0
-1.49992856261,8.61592443,-2.06643825566,3.32840856027,6.36728160723,2.23046361764,2.80158870839,5.7432421215,1.76362647769,5.6776207342e+13,725000000.0,483333333.333,1216666666.67
-2.61345283197,8.23732819406,-2.64109961115,3.64071445211,6.31361378729,2.51254833955,2.98300141251,5.6432740119,2.07264637198,5.6781207342e+13,790000000.0,628571428.571,1725000000.0
-2.54425679356,8.35074137358,-2.59742897145,3.58112195475,6.32728283383,2.42231698467,2.99711544546,5.69849101683,1.98211127997,5.6786207342e+13,1750000000.0,650000000.0,400000000.0
-2.55411328518,8.75259072824,-2.21752289871,3.97222649465,6.38000236204,2.42015153325,3.49969359009,5.73867753179,1.83423371914,5.6791207342e+13,750000000.0,741666666.667,750000000.0
-2.97739843341,8.4025232003,-1.99442575621,4.17329091784,5.98133231596,2.3588852146,3.62518186967,5.37341396276,1.84528960864,5.6796207342e+13,1483333333.33,412500000.0,1475000000.0
-2.84643728082,8.26390212566,-2.25209688725,3.87304625917,5.81685439476,1.95323889665,3.465127714,5.19921650608,1.5930575742,5.6801207342e+13,983333333.333,444444444.444,750000000.0
-3.08017733724,7.79643926951,-2.40066634657,3.75514310306,6.27027139964,2.58426050381,3.40658112537,5.61009645383,2.01829982164,5.6806207342e+13,660000000.0,1466666666.67,550000000.0
-3.84833669991,7.93366741268,-1.79705771646,4.68955167347,5.83493307742,2.38784528335,4.11400852247,5.12099399757,1.78464615022,5.6811207342e+13,400000000.0,733333333.333,716666666.667
-0.583292875185,9.06908426471,-1.76870088649,2.56787496614,6.54760319893,2.6067272465,2.02113810398,5.84911297412,1.97790956426,5.6816207342e+13,550000000.0,456250000.0,1050000000.0
-0.775808670309,8.61918832184,-2.32160322984,3.0260686626,6.33686184365,2.59922821662,2.45049662868,5.81153531563,2.09390598269,5.6821207342e+13,1425000000.0,578571428.571,2150000000.0
-0.844279605384,8.50989562318,-2.73910041782,2.42237947689,6.25137499208,2.40362734214,1.95885899135,5.62394828221,1.91646799983,5.6826207342e+13,1475000000.0,430000000.0,1450000000.0
-0.960106113738,8.63058458068,-2.91522465362,3.00661093372,6.49438365399,2.51732780752,2.42688276098,5.90314108065,2.13550697907,5.6831207342e+13,1125000000.0,368181818.182,850000000.0
-0.636236559367,7.96380601888,-3.11938362079,2.65004711093,6.48477351582,2.58180585989,2.04761566946,5.84063317572,2.08264506436,5.6836207342e+13,1475000000.0,741666666.667,400000000.0
-1.0078511264,8.69054975293,-3.17068052122,2.82699140042,6.73419621751,2.76488682132,2.28779830989,6.13900832131,2.19005134605,5.6841207342e+13,670000000.0,983333333.333,1825000000.0
-0.974564299684,8.46209386586,-3.01708373896,2.88744886396,6.49970987783,2.36483113525,2.39305752671,5.92365745787,1.93434304193,5.6846207342e+13,1100000000.0,440000000.0,725000000.0
-3.03449145844,8.15357463861,-2.74426484802,4.33251361063,6.54069489544,2.83796037839,3.7152406652,5.80930310484,2.22868846542,5.6851207342e+13,2225000000.0,758333333.333,375000000.0
-2.20803845437,7.81521234255,-3.00721251922,3.3991839453,6.17766730586,2.66643844285,2.95152626464,5.59233887967,2.26510690156,5.6856207342e+13,1100000000.0,404545454.545,1500000000.0
-2.08970772315,7.54798503162,-2.92778568749,3.2356477468,5.6960275077,2.86618849406,2.79243891534,5.13309981609,2.37105772199,5.6861207342e+13,1475000000.0,635714285.714,900000000.0
